city_code,total_credit,total_debit,regular_charges,penalty_charges,total_amount_payed_online,total_td_accounts_amount,total_loan_accounts_amount,total_td_account_count,total_loan_account_count,customer_goodness,age,customer_name
10,53559,17132,151,170,31211,10600,19433,2,2,55,30,Noble Vulture 971
3,39512,38569,34,47,442,22661,42030,4,2,36,56,Jolly Koala 785
1,78746,44227,327,196,34132,17449,10347,2,2,51,21,Witty Cheetah 942
4,36236,44729,193,78,20565,25566,34841,1,1,37,21,Energetic Giraffe 224
4,54859,22016,325,1,40551,19091,23358,1,1,57,30,Vibrant Yak 104
5,43358,48215,476,138,1276,11862,17739,2,1,28,56,Thoughtful Yak 929
6,45357,48690,179,78,20886,13819,39482,3,2,44,40,Delightful Tiger 217
1,49076,41331,180,120,31101,7418,40021,1,2,53,21,Inventive Bear 391
1,16462,44698,81,101,5292,15013,8262,3,1,17,30,Merry Horse 591
5,80542,4684,41,78,43678,4109,40690,2,1,84,40,Witty Wolf 457
6,29769,21827,175,165,17295,24708,28596,3,2,40,40,Gentle Artist 336
5,52113,19569,427,155,10460,1638,22526,2,1,50,40,Kind Giraffe 731
3,28034,10364,460,193,16837,25163,3060,1,2,34,50,Silly Yak 143
8,86069,16624,199,93,8228,19205,42389,2,2,66,40,Calm Iguana 128
8,83337,13283,410,64,34851,17766,40532,2,1,76,40,Gentle Iguana 451
6,95111,32126,490,154,35315,17091,40420,3,2,73,30,Vibrant Squirrel 559
1,37062,15950,408,83,46118,5760,18124,1,1,56,56,Unique Bear 619
10,88808,15273,494,10,8585,9860,26546,3,1,64,50,Jolly Tiger 551
4,86027,8975,23,152,5301,18572,31424,4,2,64,30,Happy Cheetah 170
2,57807,12721,53,99,49413,12511,36371,4,1,71,30,Merry Xerus 27
1,15610,30001,342,127,46775,16766,6199,2,1,36,40,Witty Artist 13
10,70711,31857,233,180,11423,2994,9835,1,1,47,50,Inventive Iguana 822
6,94534,21442,239,43,1181,3960,49419,2,2,71,56,Witty Lion 70
3,82111,35064,256,6,23474,16309,38648,4,2,62,56,Youthful Falcon 856
10,8577,8683,493,17,10503,9649,25742,2,2,37,30,Calm Iguana 382
5,3230,27887,255,86,41187,29913,31122,1,2,36,50,Brave Koala 476
1,46603,33523,476,37,20093,1586,10583,3,1,41,30,Silly Horse 903
4,91388,31967,39,118,20522,19005,20709,1,2,59,30,Delightful Iguana 66
1,72514,26512,446,153,40402,14212,43156,2,2,71,56,Vibrant Eagle 206
6,99939,6574,188,130,22083,13947,22586,3,1,74,56,Lively Jaguar 708
9,63103,3855,388,71,4981,4441,3877,3,1,50,30,Delightful Eagle 197
10,88341,16779,179,85,23603,21408,4737,3,2,58,56,Fancy Squirrel 757
2,81390,21385,303,22,17314,28168,23367,3,1,57,56,Happy Wolf 301
7,54322,10511,58,173,25199,18502,18120,1,2,54,40,Lively Bear 433
8,9955,12672,68,162,40180,12108,39952,1,2,51,40,Vibrant Yak 446
5,13952,576,81,95,22436,26053,38967,2,2,47,21,Calm Zebra 488
4,81733,8653,335,47,28063,14487,13333,4,2,65,21,Energetic Wolf 449
8,37568,2785,311,40,20924,1071,28807,1,2,57,30,Calm Vulture 991
4,60661,24879,68,194,25036,17336,19373,2,1,51,30,Merry Dragon 598
6,29879,35589,298,17,45258,2190,3386,4,1,41,30,Proud Giraffe 176
10,89261,40183,193,199,15248,4847,19177,1,1,55,30,Zealous Bear 384
5,91684,32473,306,14,23176,4806,44869,2,1,72,56,Thoughtful Wolf 206
1,95615,13720,371,188,29759,25017,4292,2,2,63,21,Kind Rabbit 574
1,92935,19820,421,169,35176,13813,37118,4,2,77,30,Proud Quokka 344
7,56838,25008,159,43,14350,8414,1787,1,1,41,40,Happy Panda 497
2,60586,15049,247,164,37831,24807,7599,3,2,54,56,Unique Koala 515
8,96263,29547,208,136,36996,20706,43498,3,1,76,21,Witty Horse 313
2,37891,24932,494,3,9143,21779,25929,3,1,39,56,Happy Lion 682
6,63453,39827,287,117,9035,9415,11587,4,2,40,50,Energetic Yak 322
10,44532,45146,54,9,31082,14322,45872,3,1,51,30,Kind Squirrel 645
7,35127,19422,388,106,5403,4127,2166,2,2,33,40,Gentle Xerus 500
4,93015,43950,349,58,47975,24338,37761,3,2,70,21,Inventive Rabbit 327
2,57395,27120,137,90,39698,28780,49059,2,1,63,56,Rational Falcon 162
2,47046,13535,114,61,32641,24110,22573,1,2,53,21,Calm Rabbit 482
7,6359,43957,377,62,48351,15218,17393,1,2,33,50,Witty Bear 306
10,16393,46408,457,81,18214,8347,22712,3,2,28,40,Kind Tiger 620
9,54534,45203,338,49,25646,19250,25458,3,1,44,56,Delightful Cheetah 217
5,99467,22554,406,138,15606,28062,18561,4,2,61,50,Happy Artist 872
5,46484,27166,339,33,23434,22831,13931,4,1,41,40,Silly Vulture 524
4,62894,8236,472,16,43962,28806,14837,3,1,61,30,Rational Monkey 529
3,85318,46926,96,9,8467,19734,26206,4,1,48,21,Eager Lion 309
9,91921,2262,144,1,35277,5918,25931,1,1,80,50,Calm Koala 728
2,37247,41276,120,40,247,22596,4976,2,2,21,21,Fancy Narwhal 512
7,17196,10559,495,138,42909,27174,49099,1,2,56,21,Fancy Wolf 268
4,97159,16017,442,11,49025,11826,44774,3,1,88,50,Delightful Bear 472
8,53221,35858,371,174,16290,12083,12747,1,1,40,50,Xenial Cheetah 333
10,88692,3771,212,127,30851,4494,34184,1,2,80,56,Zealous Artist 497
3,30552,38816,159,183,39372,29328,33738,2,1,43,40,Lively Falcon 211
3,9778,3118,327,5,7436,10806,31070,1,1,40,30,Vibrant Unicorn 873
9,87962,41515,483,136,15307,11972,4951,4,1,48,40,Delightful Zebra 957
9,42240,25345,388,197,39772,17237,14162,2,1,48,30,Jolly Vulture 11
4,44617,45943,199,75,45016,2271,8498,1,2,44,30,Rational Rabbit 183
6,98370,28139,311,85,29759,14518,7825,3,1,62,56,Proud Yak 755
4,41475,11313,28,163,31386,23153,31059,1,1,55,40,Proud Dragon 556
4,57794,12149,384,76,43619,26054,9002,2,2,56,50,Noble Quokka 965
2,73992,23670,79,166,28742,24075,44374,2,1,66,21,Eager Dragon 998
9,23295,49607,150,120,48903,8479,26709,4,2,42,56,Brave Squirrel 962
6,27700,18526,313,81,24504,28968,41679,4,2,47,56,Noble Rabbit 54
4,74144,40689,215,29,29133,2781,35708,3,2,61,56,Calm Bear 939
6,80907,28979,362,192,36985,4351,13648,2,1,63,50,Brave Eagle 30
7,20859,46954,126,51,17345,10935,17593,1,2,26,21,Zealous Artist 883
7,31565,37647,58,44,35690,15810,5151,4,2,35,30,Xenial Quokka 689
4,1863,1396,233,16,29704,18459,21828,2,2,41,50,Vibrant Eagle 932
10,39098,5322,120,125,22611,1699,1311,2,1,46,40,Delightful Yak 772
10,90210,8891,99,76,13429,21946,33172,4,2,68,40,Calm Koala 231
4,40733,24680,449,25,12843,18511,33136,1,1,44,50,Lively Iguana 643
5,76142,41185,331,133,46412,20421,36544,1,2,65,56,Witty Yak 382
10,6681,43345,393,141,23864,16575,34283,3,1,30,50,Proud Cheetah 977
8,59202,26468,474,25,25079,27262,29782,3,1,52,21,Lively Monkey 435
4,95450,30882,11,165,24364,21954,4822,4,2,55,30,Lively Giraffe 347
8,98454,11856,112,161,1604,22088,15576,2,1,59,30,Unique Vulture 558
2,58262,4455,461,190,6979,18210,22289,1,1,52,30,Calm Bear 754
4,2418,3935,206,23,32425,13359,20587,3,1,42,30,Noble Vulture 555
10,84150,5746,471,169,42526,29452,39071,3,1,78,56,Thoughtful Panda 676
1,73737,15905,345,15,46417,9533,44368,2,1,79,40,Zealous Horse 798
8,3443,18521,338,177,31028,28628,47549,1,2,43,40,Fancy Rabbit 676
9,75910,43289,201,116,13994,22023,40197,2,1,53,50,Vibrant Cheetah 525
3,72230,46630,210,189,49334,2098,14367,1,1,58,30,Unique Horse 936
3,10563,8228,339,36,48692,21968,48625,1,2,58,40,Witty Iguana 999
10,54101,35963,387,154,11548,11974,20421,3,1,41,21,Inventive Lion 261
10,55339,28539,78,122,33119,22608,27746,3,1,53,50,Lively Quokka 15
3,89591,28424,443,134,23181,7560,21893,4,2,63,56,Brave Unicorn 282
1,44869,26746,364,79,39273,28685,17378,4,1,47,40,Happy Rabbit 267
6,56357,4881,435,36,8984,20376,3492,3,1,45,30,Vibrant Dragon 406
3,55544,8546,206,199,24729,16025,15800,4,1,54,56,Witty Giraffe 529
9,52418,17376,77,166,19213,13779,14173,2,2,48,21,Calm Koala 361
5,85463,20832,186,58,25108,26859,26050,2,2,63,21,Brave Falcon 683
10,94716,1509,73,101,38023,19459,46306,4,1,87,21,Energetic Dragon 180
1,91577,2328,257,141,8444,24653,12602,3,2,61,56,Quiet Squirrel 410
10,20449,5139,37,46,42318,24161,29934,2,1,53,40,Quiet Dragon 634
4,86932,3750,389,60,40695,12474,17917,4,2,75,40,Fancy Cheetah 765
1,32458,46667,187,182,21762,22332,35846,2,1,37,30,Unique Zebra 877
6,2268,11348,114,81,41692,5497,37789,1,2,50,56,Unique Cheetah 216
4,53779,48050,373,81,14484,8823,8470,2,2,34,40,Inventive Yak 410
4,10333,4118,23,196,44491,22127,33827,2,2,52,50,Merry Cheetah 22
2,50432,41570,41,29,26413,25941,38148,1,2,47,30,Happy Jaguar 212
10,74238,29721,281,22,35587,8820,47413,4,2,71,40,Noble Jaguar 586
10,84732,20288,40,127,11393,21861,8667,3,2,52,50,Jolly Cheetah 38
1,32959,25801,271,165,5345,25693,47136,1,1,42,30,Kind Monkey 454
7,84042,49673,484,92,6976,28464,35698,3,2,48,21,Merry Tiger 693
9,6656,7809,200,79,21593,10518,26337,2,2,40,21,Youthful Falcon 516
3,61947,22804,354,160,23553,4837,2955,3,1,49,50,Noble Artist 296
4,35607,49501,166,121,18038,25644,15175,2,1,27,21,Optimistic Zebra 657
8,55326,32388,425,11,952,5987,6306,1,2,35,50,Kind Unicorn 768
1,20003,49528,493,43,31828,4827,38054,4,1,39,30,Fancy Giraffe 572
5,23892,6094,400,162,28091,27932,42512,4,1,52,40,Fancy Owl 46
10,83802,8034,309,10,31557,20873,49194,2,1,79,30,Unique Yak 906
4,79962,14588,493,102,36871,19143,31119,3,1,71,50,Brave Monkey 418
2,85578,31749,446,161,48397,23198,39937,4,2,73,56,Optimistic Falcon 918
4,48360,15905,410,197,34900,16257,7753,2,2,50,56,Calm Falcon 242
10,66551,31653,367,33,17855,23527,10486,3,2,44,50,Fancy Narwhal 570
6,46361,3004,42,198,40616,20894,16205,3,1,58,21,Xenial Zebra 591
2,25663,11527,464,140,3366,18523,40448,1,2,43,50,Zealous Wolf 480
6,1614,22391,34,24,8405,7039,13679,2,2,24,40,Kind Rabbit 996
10,92061,23904,460,190,2906,4056,5372,2,2,53,30,Calm Zebra 971
6,70013,23044,247,169,23222,28447,13858,1,2,50,50,Proud Bear 218
10,78401,26881,482,136,36652,15229,31692,1,1,67,40,Lively Jaguar 215
2,8337,21179,40,176,15518,13405,40867,1,1,39,56,Optimistic Horse 28
3,88408,45219,231,178,20109,14720,47717,1,2,63,50,Fancy Unicorn 764
8,15527,40412,439,86,37308,2016,22066,1,2,38,21,Quiet Xerus 768
4,84461,21436,185,64,17102,2374,32212,1,1,67,50,Merry Cheetah 306
6,76707,41197,472,158,29415,11201,30523,2,1,59,56,Eager Jaguar 19
2,74143,39333,24,95,18806,28758,19275,3,1,46,40,Xenial Yak 604
7,69033,27091,192,186,2816,1680,7603,2,1,44,50,Unique Giraffe 290
8,21048,28564,25,92,41577,13971,13760,3,2,40,50,Thoughtful Unicorn 974
8,66121,24224,355,169,6631,10423,40948,3,2,56,21,Energetic Quokka 227
7,11750,27742,206,148,15094,12061,48321,4,2,40,50,Quiet Lion 388
9,86102,25749,51,80,10015,8139,32479,3,2,62,30,Kind Artist 791
10,20837,14167,234,59,45839,7220,44621,4,2,60,50,Witty Iguana 338
7,44521,17303,299,36,42431,4622,40920,3,2,66,40,Youthful Cheetah 660
1,90698,48732,404,197,10899,8886,41237,4,1,58,30,Fancy Owl 16
2,79747,48645,182,91,8760,25821,34523,2,1,47,21,Silly Monkey 824
10,4774,4187,413,95,26179,18631,14079,1,1,37,40,Zealous Rabbit 495
1,49362,42104,400,61,35228,24797,7774,2,1,39,21,Witty Horse 815
9,52989,42315,434,75,6308,23512,35897,2,1,40,50,Eager Falcon 974
8,83693,33065,333,49,30560,14306,3787,4,2,54,50,Vibrant Iguana 666
6,60100,45620,141,33,27480,21461,30568,3,2,48,50,Inventive Dragon 800
2,7527,46933,492,94,43091,24912,44847,2,1,38,56,Silly Xerus 400
2,42553,18223,475,189,36225,11763,24789,2,1,55,56,Optimistic Unicorn 947
2,66360,46695,55,163,43805,11954,39816,1,1,61,56,Delightful Yak 245
9,98815,19665,265,71,44841,15232,33029,3,1,80,30,Inventive Falcon 175
6,39024,21260,43,59,17688,3175,7768,1,1,41,56,Fancy Jaguar 315
7,98475,27382,352,119,45504,14452,18036,4,2,72,50,Brave Artist 790
8,55337,45132,336,155,27420,15122,13596,2,1,41,50,Optimistic Wolf 266
5,46912,16219,18,124,13876,24490,6234,3,1,39,21,Lively Tiger 685
2,42128,33367,420,79,37424,11494,16318,1,2,46,40,Calm Giraffe 837
2,58355,20396,108,65,48151,14739,1302,4,1,55,40,Witty Zebra 677
8,43425,33113,38,43,33820,13616,11710,4,1,43,30,Vibrant Quokka 731
5,38964,41763,127,84,37977,9236,35487,3,2,50,40,Youthful Artist 481
6,97839,16773,417,62,31047,8966,13205,3,1,70,30,Energetic Narwhal 915
9,49956,12218,162,93,9059,8014,7303,4,2,44,21,Quiet Bear 935
10,78239,44052,456,87,25892,29014,41095,2,1,57,50,Jolly Vulture 510
10,51124,20153,177,37,31374,3214,22174,3,2,56,50,Gentle Artist 445
5,23961,35018,310,186,38392,5352,20647,2,2,42,30,Energetic Panda 778
8,94888,29978,370,153,8533,22504,44951,1,1,64,56,Zealous Xerus 201
8,88249,40707,486,41,34461,19950,49814,2,2,70,21,Lively Cheetah 597
9,15051,3023,420,79,28451,16347,34939,4,1,50,50,Brave Vulture 694
2,88613,6486,420,108,7260,3318,32250,1,1,70,50,Proud Zebra 885
6,20504,22875,103,8,38932,20419,8455,4,1,38,21,Witty Monkey 61
7,57293,9379,45,34,15657,3763,18474,3,1,55,30,Lively Yak 658
8,93171,25352,213,51,24297,13221,18363,1,2,64,56,Gentle Narwhal 412
7,56885,16486,265,121,3093,25366,36475,4,2,50,30,Proud Bear 277
10,21951,36117,157,163,42030,2963,4705,2,2,37,21,Quiet Zebra 639
2,27230,39483,281,34,8399,7901,9359,4,1,26,40,Zealous Falcon 564
4,68179,34799,291,113,45754,4552,41533,4,2,69,30,Witty Narwhal 538
7,74957,12778,200,22,18728,14447,45422,2,2,69,40,Quiet Narwhal 748
6,59583,15443,304,153,1603,9386,22007,4,1,49,21,Delightful Monkey 461
10,28861,2712,209,17,36638,6460,46506,1,1,65,40,Merry Quokka 330
7,19490,40831,149,157,13799,6058,38138,3,1,35,50,Optimistic Jaguar 222
4,65810,25509,139,106,31675,5583,41354,4,1,66,40,Noble Monkey 714
10,23704,15309,129,98,1244,29135,16825,1,2,29,56,Quiet Xerus 743
3,17115,33952,34,133,38839,26424,2738,2,2,29,56,Vibrant Unicorn 728
3,13983,47976,109,114,48743,9881,14790,3,1,34,21,Brave Owl 397
10,74146,4586,364,181,25196,3486,40768,1,1,75,56,Jolly Narwhal 217
1,71479,37528,488,94,46585,26928,36119,2,1,63,40,Noble Artist 333
2,92820,22065,436,10,39173,17931,29945,3,2,74,50,Energetic Dragon 334
9,26910,16304,170,33,40691,4555,17290,2,2,50,21,Silly Bear 647
7,59356,22082,453,107,32551,16190,13010,2,2,53,30,Gentle Giraffe 294
7,92042,10488,360,124,16093,20487,37659,4,1,71,50,Xenial Koala 624
5,23127,10044,267,172,34592,14907,38171,1,2,54,30,Youthful Cheetah 255
6,45943,16258,200,13,16438,2367,4761,2,2,44,21,Zealous Koala 157
8,96616,44925,38,46,40444,17331,24261,4,2,65,30,Rational Squirrel 47
3,95533,3201,398,60,47243,6560,23948,2,2,85,50,Gentle Tiger 654
3,51647,15413,474,169,28310,27016,45518,3,1,60,56,Gentle Monkey 39
1,45418,12762,287,37,46493,7973,30489,1,1,64,21,Noble Giraffe 509
5,94538,30263,339,101,24067,14688,20868,3,1,63,56,Lively Monkey 734
2,60346,10750,65,104,16926,27524,32264,4,2,56,56,Vibrant Jaguar 950
10,25447,1029,213,115,30422,23674,30133,3,1,52,56,Eager Falcon 648
9,52215,8116,242,33,13585,26711,43686,3,1,57,50,Zealous Giraffe 884
4,57683,18416,88,166,7366,11123,12404,3,2,45,40,Thoughtful Monkey 70
9,55677,40272,343,117,4453,16514,20419,3,1,37,56,Vibrant Owl 151
5,41162,42422,455,128,15738,22535,16711,2,1,32,40,Energetic Squirrel 13
4,15496,32507,258,49,38951,10639,34038,1,1,44,21,Zealous Yak 391
4,86938,20986,434,16,39466,24431,36861,3,1,73,30,Jolly Squirrel 342
1,12120,32752,317,134,7384,18938,2236,3,1,17,56,Youthful Giraffe 547
1,14807,10165,230,151,12935,17999,43789,3,2,44,40,Xenial Monkey 135
5,15776,39658,253,132,40592,3970,25090,4,2,40,21,Inventive Unicorn 591
7,4902,22442,367,140,5865,18502,15854,3,2,23,50,Zealous Zebra 490
1,85915,48291,29,8,42231,20531,21960,1,1,59,21,Fancy Iguana 302
3,89279,13276,175,36,34827,24200,44526,3,1,78,50,Youthful Eagle 222
3,13134,32152,341,115,848,7985,24482,3,2,26,30,Kind Owl 234
8,46695,42750,348,131,24547,13938,8206,1,2,36,30,Optimistic Horse 333
8,39925,12692,117,42,6244,5173,32283,2,1,49,40,Optimistic Xerus 285
5,13489,1589,107,130,17379,15813,2719,3,1,34,50,Zealous Jaguar 16
3,86575,22133,416,3,35642,17703,26800,1,2,69,50,Thoughtful Zebra 912
10,86543,25838,301,24,4595,21969,8867,2,1,48,30,Optimistic Panda 347
7,74341,11194,207,9,12969,11204,20453,3,2,59,21,Rational Zebra 501
1,17490,40325,64,171,26651,17401,48498,2,2,41,21,Zealous Yak 197
3,27099,36583,249,135,5236,27088,26827,3,1,28,40,Lively Cheetah 232
7,20038,28485,367,200,22842,13276,10391,4,1,32,30,Quiet Horse 476
9,83414,49169,158,172,46424,2809,22965,2,1,63,30,Optimistic Narwhal 570
6,47294,28524,424,99,39553,6728,34359,1,2,58,56,Vibrant Lion 910
1,15894,20987,87,177,27498,3874,47026,4,2,50,40,Calm Jaguar 613
2,1999,7983,89,18,19196,11661,28765,4,1,38,30,Kind Unicorn 711
8,28573,48437,46,172,31639,25635,46072,4,1,41,56,Kind Artist 246
5,97439,22825,410,133,6572,3476,10787,2,1,59,50,Gentle Squirrel 394
9,4137,17060,149,109,1431,25746,44184,1,2,32,56,Kind Wolf 742
1,91234,38613,365,126,41386,18652,40180,4,2,71,30,Eager Wolf 208
7,6736,40201,241,97,36708,28771,47547,1,1,38,21,Witty Lion 909
2,67505,5037,383,41,44629,29030,31849,4,1,71,40,Jolly Zebra 880
4,35620,4823,272,57,28964,25431,5075,2,1,44,50,Proud Falcon 515
1,46094,4885,42,77,42005,17749,30003,2,1,64,21,Kind Panda 751
7,22893,2154,200,166,28967,8047,3217,1,2,43,40,Thoughtful Squirrel 458
1,34514,28303,223,80,12411,3863,36504,3,1,45,50,Inventive Rabbit 544
5,31503,9603,156,15,34503,10551,1985,1,1,45,50,Quiet Dragon 836
4,71181,33588,262,115,46051,24924,3410,1,1,52,30,Zealous Vulture 125
6,87254,42477,67,81,47106,1065,44325,1,1,76,56,Noble Jaguar 628
5,41522,26570,169,83,9506,29353,45566,1,2,45,21,Eager Cheetah 891
7,81806,41546,468,148,41168,21205,39716,2,2,66,56,Gentle Horse 58
9,2143,18659,496,60,32213,11915,9330,3,1,32,30,Delightful Lion 525
2,78982,39668,237,91,31509,5167,22075,4,2,59,30,Optimistic Squirrel 935
6,53069,41762,218,170,41287,28303,3534,3,2,40,21,Rational Iguana 562
6,83539,12167,241,97,11795,4514,41975,2,2,71,50,Eager Xerus 468
8,23180,49517,260,148,24603,26347,14483,1,1,24,40,Zealous Artist 223
10,38298,36346,231,74,37613,19874,30498,1,1,47,50,Optimistic Jaguar 114
5,70073,2960,361,76,18866,7694,44707,2,1,72,56,Lively Cheetah 774
5,84994,8640,361,141,14940,14352,49382,2,1,75,21,Jolly Zebra 332
10,48353,41891,71,111,2892,4896,29117,3,1,39,30,Quiet Lion 17
4,84790,30747,93,32,28340,10415,48221,2,2,72,50,Calm Owl 941
9,55284,22319,272,75,17828,15073,18164,4,2,48,21,Proud Squirrel 174
3,99146,27211,338,144,19192,7147,35531,3,2,71,40,Youthful Monkey 893
8,90566,14625,186,178,23503,21200,29315,3,1,69,30,Rational Monkey 864
4,39177,28983,447,187,37238,28223,34827,2,2,50,50,Kind Yak 476
1,95593,1666,57,164,41667,20404,11658,1,1,76,30,Zealous Falcon 662
5,76769,48240,332,94,8943,1492,43228,1,2,55,56,Unique Quokka 780
7,53025,49998,91,87,23215,7224,37228,1,2,47,40,Happy Horse 148
1,99113,11736,416,102,29120,27593,24453,1,1,72,40,Unique Unicorn 9
7,69803,18184,273,114,19610,5767,23855,4,2,60,40,Xenial Koala 78
5,20266,16756,269,54,38223,7595,38749,2,1,54,56,Lively Unicorn 737
8,12290,12768,307,135,44342,3791,45317,2,1,58,50,Thoughtful Panda 705
2,26949,5924,356,144,26806,2477,16569,1,1,49,50,Quiet Tiger 91
2,73815,34602,477,51,41034,7237,27504,4,1,64,50,Proud Horse 732
10,55494,17047,377,68,31156,29303,33751,3,1,57,50,Merry Koala 776
3,40318,10177,156,123,26604,3729,49751,3,2,64,50,Merry Horse 922
2,76085,26855,229,133,42660,17376,29823,2,1,67,21,Merry Dragon 98
7,3355,19019,186,190,36738,15234,21806,3,1,38,56,Kind Yak 968
1,81544,5782,317,39,31986,28764,45180,2,2,76,40,Youthful Jaguar 729
1,75079,19614,202,176,37930,23832,19094,2,2,62,50,Unique Narwhal 438
5,18840,35768,30,106,25216,8834,11355,3,1,31,50,Unique Owl 753
7,39513,29259,462,174,8933,1320,24368,3,1,41,40,Rational Falcon 903
1,4722,23425,209,156,41644,4792,5029,4,2,35,40,Zealous Xerus 154
1,2167,47210,473,194,25890,19653,12645,3,1,19,21,Xenial Koala 932
6,99631,37249,364,185,46353,22257,5091,4,2,63,56,Youthful Rabbit 125
3,49331,47251,460,34,48593,26686,19510,2,2,46,30,Witty Cheetah 802
9,37830,40229,413,116,33789,16521,12327,3,2,38,21,Rational Falcon 547
3,20421,8126,327,6,15674,22415,45062,4,2,48,30,Youthful Unicorn 782
3,80912,10740,43,138,28827,26220,9450,2,2,60,21,Jolly Iguana 400
6,70870,3771,421,108,18627,12904,29717,1,1,66,56,Unique Lion 999
1,1154,20139,349,29,13523,25845,2437,1,2,19,56,Calm Squirrel 157
9,77351,24950,479,133,22764,17372,11837,1,2,54,30,Noble Eagle 2
7,12037,49493,80,73,20747,27153,38261,3,1,27,50,Eager Monkey 218
2,94915,45249,53,19,30568,4607,13648,1,2,59,50,Noble Iguana 317
6,33941,11021,264,1,42696,10936,7851,1,2,50,50,Quiet Panda 106
3,45659,20228,186,121,17547,13111,7152,2,2,41,30,Xenial Yak 59
4,1493,25977,481,158,22501,19220,24080,3,1,29,50,Eager Owl 892
3,82615,28851,355,95,41673,2222,20386,3,2,68,40,Zealous Yak 602
9,31509,12233,229,73,9626,18597,33011,3,1,44,40,Optimistic Wolf 49
8,56088,14783,104,151,6361,8430,28450,2,2,52,56,Proud Panda 816
2,92733,30979,227,1,27246,24629,4830,1,1,55,30,Brave Bear 590
1,16466,17215,238,161,41573,13646,2331,4,1,38,50,Jolly Vulture 618
2,86866,36126,14,29,18729,19572,25794,4,1,56,40,Rational Tiger 942
4,50524,15268,136,59,31632,27534,45392,1,2,61,50,Brave Giraffe 834
3,92521,10916,130,123,590,26122,15838,4,2,56,21,Noble Unicorn 461
2,82413,27114,197,161,45464,19749,30721,1,2,70,50,Inventive Eagle 915
9,44855,5747,218,29,30209,25820,43725,1,1,62,56,Optimistic Quokka 725
10,9782,46768,141,132,13005,22707,47124,2,2,29,21,Witty Falcon 987
2,3990,11526,65,82,4004,16387,3315,3,1,22,30,Silly Zebra 213
10,87549,23350,78,51,11300,17010,11778,4,1,54,50,Witty Panda 705
1,47954,35925,347,79,31477,15208,9222,2,2,42,50,Delightful Vulture 567
2,66706,30416,478,77,33492,24049,49813,2,2,65,21,Happy Yak 939
8,88283,14919,179,167,35547,23255,33240,3,1,73,56,Zealous Lion 68
9,31161,46826,80,107,42334,13238,16274,1,2,38,56,Noble Bear 16
8,89681,23088,137,168,26820,29457,24324,2,1,63,56,Inventive Cheetah 118
9,3726,34225,85,33,12561,26631,17345,2,2,19,30,Thoughtful Zebra 653
7,28713,7680,105,168,48521,6303,5408,1,2,52,21,Proud Eagle 193
3,81365,13484,334,62,5752,9350,38510,1,2,65,40,Quiet Xerus 802
10,85469,8588,199,143,14759,25606,13515,1,1,59,30,Zealous Rabbit 372
1,94539,30849,133,100,35702,4210,24874,2,1,71,56,Thoughtful Yak 628
2,30998,4413,295,120,30321,10475,30220,4,1,56,56,Merry Cheetah 548
5,78243,21404,450,129,27239,19027,40374,2,1,68,50,Xenial Vulture 208
4,98528,20704,22,128,5812,26250,33705,2,1,63,30,Eager Wolf 945
4,53174,9529,302,187,48971,12673,26109,3,1,67,21,Optimistic Narwhal 50
6,26007,9488,339,136,7477,23631,8044,3,2,32,56,Calm Zebra 640
1,4857,16749,222,115,16579,12233,20552,1,2,32,40,Vibrant Falcon 311
1,76206,26123,461,54,19146,14389,6796,4,1,51,50,Lively Unicorn 681
7,14746,30849,93,167,11807,12513,6328,2,2,23,21,Brave Xerus 928
3,39307,35537,16,58,14602,23791,26561,4,2,37,21,Noble Jaguar 805
4,31619,40629,422,93,34967,28124,26688,1,1,39,21,Proud Jaguar 583
7,42268,20381,204,77,38447,22445,26933,4,2,53,50,Energetic Bear 903
10,90694,20907,417,103,29410,27944,24266,3,2,65,40,Merry Jaguar 568
